ARS20190603034829.BILL;48;10049705;122446177;51271917;30.06.20190;     2 590,00;         0,00;         0,00;       236,00;       140,00;         0,00;       432,00;         0,00;         0,00;     3 398,00;
ARS20190603034829.BILL;49;10051106;122452598;51272062;30.06.20190;     3 500,00;         0,00;         0,00;       507,66;         0,00;         0,00;     2 700,00;         0,00;         0,00;     6 707,66;
ARS20190603034829.BILL;51;10052906;122452602;51272230;30.06.20190;     2 290,00;         0,00;         0,00;         0,00;         0,00;         0,00;        84,00;         0,00;         0,00;     2 374,00;
ARS20190603034829.BILL;54;10058806;122452606;51272797;30.06.20190;     2 907,67;         0,00;        12,29;        70,38;        11,66;     1 858,00;        61,00;         0,00;         0,00;     4 921,00;
ARS20190603034829.BILL;57;10060406;122452610;51272996;30.06.20190;         0,00;         0,00;       312,77;       413,79;         0,00;       254,99;         0,00;        50,00;         0,00;     1 031,55;
ARS20190603034829.BILL;58;10060906;122452611;51273061;30.06.20190;         0,00;         0,00;         0,00;        65,75;         2,63;         0,00;       144,00;         0,00;         0,00;       212,38;
ARS20190603034829.BILL;62;10065906;122452619;51273681;30.06.20190;         0,00;         0,00;        17,24;         2,75;         0,00;         0,00;         0,00;         0,00;         0,00;        19,99;
ARS20190603034829.BILL;64;10070906;122452624;51274249;30.06.20190;         0,00;         0,00;         0,00;         0,00;         0,00;        18,83;        26,33;         0,00;         0,00;        45,16;
ARS20190603034829.BILL;69;10076206;122452630;51274867;30.06.20190;     3 790,00;         0,00;         0,00;       208,30;         0,00;         0,00;       240,00;         0,00;         0,00;     4 238,30;
ARS20190603034829.BILL;75;10089706;122452640;51276384;30.06.20190;         0,00;         0,00;       334,71;         0,00;         0,00;         0,00;        20,52;         0,00;         0,00;       355,23;
ARS20190603034829.BILL;76;10090306;122452642;51276456;30.06.20190;     2 790,00;         0,00;         0,93;         1,33;         0,00;         0,00;        72,00;         0,00;         0,00;     2 864,26;
ARS20190603034829.BILL;81;10095306;122452648;51277062;30.06.20190;     5 790,00;         0,00;         0,00;     1 367,75;     2 131,51;         0,00;         0,00;         0,00;         0,00;     9 289,26;
ARS20190603034829.BILL;84;10230906;122452651;51277208;30.06.20190;         0,00;         0,00;       484,93;        87,28;         0,00;         0,00;        34,20;         0,00;         0,00;       606,41;
ARS20190603034829.BILL;86;10231306;122452653;51277254;30.06.20190;     2 290,00;         0,00;        15,00;        31,00;         0,00;         0,00;        72,00;         0,00;         0,00;     2 408,00;
ARS20190603034829.BILL;94;10240006;122452767;51278192;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;        24,00;         0,00;         0,00;     2 614,00;
ARS20190603034829.BILL;98;10242406;122452772;51278490;30.06.20190;     2 590,00;         0,00;         0,00;       139,66;     1 820,00;         0,00;         0,00;         0,00;         0,00;     4 549,66;
ARS20190603034829.BILL;99;10243706;122452773;51278650;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;        48,00;         0,00;         0,00;     2 638,00;
ARS20190603034829.BILL;101;10246506;122452775;51278969;30.06.20190;         0,00;         0,00;       711,88;       699,60;         0,00;         0,00;       130,30;         0,00;         0,00;     1 541,78;
ARS20190603034829.BILL;105;10251306;122452780;51279486;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;       606,00;         0,00;         0,00;     3 196,00;
ARS20190603034829.BILL;106;10251406;122452781;51279503;30.06.20190;         0,00;         0,00;        67,92;     1 005,48;         0,00;         0,00;         0,00;         0,00;         0,00;     1 073,40;
ARS20190603034829.BILL;111;10253506;122452788;51279799;30.06.20190;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         7,00;         0,00;         0,00;         7,00;
ARS20190603034829.BILL;112;10254106;122452790;51279870;30.06.20190;     3 590,00;         0,00;         0,00;       282,25;         0,00;         0,00;        12,00;     1 990,00;         0,00;     5 874,25;
ARS20190603034829.BILL;113;10257706;122452792;51280212;30.06.20190;     2 590,00;         0,00;         0,00;         1,67;         0,00;         0,00;         0,00;         0,00;         0,00;     2 591,67;
ARS20190603034829.BILL;114;10258006;122452793;51280273;30.06.20190;         0,00;         0,00;        71,52;        36,29;         0,00;         0,04;         0,00;         0,00;         0,00;       107,85;
ARS20190603034829.BILL;115;10258206;122452794;51280312;30.06.20190;       500,13;         0,00;       173,61;        51,15;         0,00;         0,00;        13,68;         0,00;         0,00;       738,57;
ARS20190603034829.BILL;117;10259406;122452797;51280533;30.06.20190;         0,00;         0,00;        80,49;       594,74;         0,00;         0,00;         0,00;         0,00;         0,00;       675,23;
ARS20190603034829.BILL;119;10260206;122452799;51280691;30.06.20190;       172,67;         0,00;     1 447,92;       673,86;         0,00;         0,00;        93,94;         0,00;         0,00;     2 388,39;
ARS20190603034829.BILL;120;10260906;122452802;51280774;30.06.20190;         0,00;         0,00;       528,37;        47,30;         0,00;         0,00;         0,00;         0,00;         0,00;       575,67;
ARS20190603034829.BILL;121;10261706;122452803;51280876;30.06.20190;     2 590,00;         0,00;         0,00;       247,02;         0,00;         0,00;       192,00;         0,00;         0,00;     3 029,02;
ARS20190603034829.BILL;122;10262206;122452804;51280939;30.06.20190;     2 000,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 000,00;
ARS20190603034829.BILL;124;10264706;122452807;51281284;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 590,00;
ARS20190603034829.BILL;127;10269106;122452810;51281840;30.06.20190;     1 813,00;         0,00;         0,00;        25,33;         0,00;         0,00;       222,00;         0,00;         0,00;     2 060,33;
ARS20190603034829.BILL;128;10271906;122452812;51282099;30.06.20190;         0,00;         0,00;       189,20;       120,64;         0,00;         0,00;         0,00;         0,00;         0,00;       309,84;
ARS20190603034829.BILL;130;10272406;122452815;51282198;30.06.20190;       180,00;         0,00;        35,20;       171,05;         0,00;         1,04;        13,68;         0,00;         0,00;       400,97;
ARS20190603034829.BILL;133;10276306;122452819;51282919;30.06.20190;     3 590,00;         0,00;         0,00;        32,33;         0,00;         1,25;        12,25;         0,00;         0,00;     3 635,83;
ARS20190603034829.BILL;134;10276606;122452820;51282986;30.06.20190;       600,00;         0,00;         0,00;       651,15;         0,00;         0,00;        84,00;         0,00;         0,00;     1 335,15;
ARS20190603034829.BILL;138;10277506;122452824;51283134;30.06.20190;     2 299,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 299,00;
ARS20190603034829.BILL;143;10280106;122452831;51283596;30.06.20190;     2 590,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;         0,00;     2 590,00;
ARS20190603034829.BILL;145;10281806;122452836;51283949;30.06.20190;       990,00;         0,00;       436,33;     1 213,85;     5 191,52;         0,00;       134,99;         0,00;         0,00;     7 966,69;
ARS20190603034829.BILL;147;10282206;122452838;51284092;30.06.20190;         0,00;         0,00;       144,65;        12,10;         0,00;         0,00;         0,00;         0,00;         0,00;       156,75;
