ARS20190301082039.BILL;50;114715736;11191205;114715736;00419026;31.03.20190;01.03.2019;31.03.2019;-7 178,18;0,00;0,00;0,00;0;0,00;0,00;-7 178,18;7 178,18;
ARS20190301082039.BILL;51;114715839;11263405;114715839;00419027;31.03.20190;01.03.2019;31.03.2019;-3 216,21;0,00;0,00;0,00;0;0,00;0,00;-3 216,21;3 216,21;
ARS20190301082039.BILL;52;114715909;11303505;114715909;00419028;31.03.20190;01.03.2019;31.03.2019;2 808,90;0,00;0,00;0,00;0;0,00;0,00;2 808,90;0,00;
ARS20190301082039.BILL;53;114715933;11324405;114715933;00419029;31.03.20190;01.03.2019;31.03.2019;162,07;0,00;0,00;0,00;0;0,00;0,00;162,07;0,00;
ARS20190301082039.BILL;54;114715965;11344305;114715965;00419030;31.03.20190;01.03.2019;31.03.2019;-5 596,77;0,00;0,00;0,00;0;0,00;0,00;-5 596,77;5 596,77;
ARS20190301082039.BILL;55;114715979;11352305;114715979;00419031;31.03.20190;01.03.2019;31.03.2019;144,35;0,00;0,00;0,00;0;0,00;0,00;144,35;0,00;
ARS20190301082039.BILL;56;114715997;11363005;114715997;00419032;31.03.20190;01.03.2019;31.03.2019;-165 026,96;0,00;0,00;0,00;0;0,00;0,00;-165 026,96;165 026,96;
ARS20190301082039.BILL;57;114716208;20037105;114716208;00419036;31.03.20190;01.03.2019;31.03.2019;63,00;0,00;0,00;0,00;0;0,00;0,00;63,00;0,00;
ARS20190301082039.BILL;58;114716231;20050505;114716231;00419038;31.03.20190;01.03.2019;31.03.2019;-971,80;0,00;0,00;0,00;0;0,00;0,00;-971,80;971,80;
ARS20190301082039.BILL;59;114716241;20053605;114716241;00419039;31.03.20190;01.03.2019;31.03.2019;-211 921,63;0,00;0,00;0,00;0;0,00;0,00;-211 921,63;211 921,63;
ARS20190301082039.BILL;60;114716260;20062605;114716260;00419041;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;61;114716279;20069505;114716279;00419042;31.03.20190;01.03.2019;31.03.2019;1 332,66;0,00;0,00;0,00;0;0,00;0,00;1 332,66;0,00;
ARS20190301082039.BILL;62;114716320;20094305;114716320;00419045;31.03.20190;01.03.2019;31.03.2019;-4 000,00;4 000,00;0,00;0,00;0;4 000,00;0,00;-4 000,00;4 000,00;
ARS20190301082039.BILL;63;114716324;20095905;114716324;00419046;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;64;114716475;20188105;114716475;00419048;31.03.20190;01.03.2019;31.03.2019;33,60;0,00;0,00;0,00;0;0,00;0,00;33,60;0,00;
